image, pt00_x, pt00_y, pt00_v, pt01_x, pt01_y, pt01_v, pt02_x, pt02_y, pt02_v, pt03_x, pt03_y, pt03_v, pt04_x, pt04_y, pt04_v, pt05_x, pt05_y, pt05_v, pt06_x, pt06_y, pt06_v, pt07_x, pt07_y, pt07_v, pt08_x, pt08_y, pt08_v, pt09_x, pt09_y, pt09_v, pt10_x, pt10_y, pt10_v, pt11_x, pt11_y, pt11_v, pt12_x, pt12_y, pt12_v, pt13_x, pt13_y, pt13_v
im0419.jpg, 82.316009, 168.532370, 0.000000, 70.026022, 127.089389, 0.000000, 57.736034, 92.220122, 0.000000, 38.014892, 91.934309, 0.000000, 34.585128, 131.376594, 0.000000, 32.584432, 170.533065, 0.000000, 57.164407, 101.651973, 1.000000, 63.452307, 81.645017, 1.000000, 66.882071, 56.207601, 0.000000, 26.868159, 53.349464, 0.000000, 23.438395, 78.501067, 0.000000, 24.010022, 97.936396, 0.000000, 45.731860, 41.631104, 0.000000, 45.731860, 23.624844, 0.000000
im0420.jpg, 19.292192, 144.338592, 0.000000, 33.306771, 111.733243, 0.000000, 39.885044, 84.848131, 0.000000, 41.315103, 84.562119, 1.000000, 53.041588, 111.733243, 0.000000, 67.628191, 144.338592, 0.000000, 47.893375, 76.839800, 0.000000, 34.450819, 62.539208, 0.000000, 40.743079, 43.376416, 0.000000, 37.596949, 36.798143, 1.000000, 24.726417, 57.390995, 0.000000, 43.031174, 71.405575, 1.000000, 46.463316, 33.079990, 0.000000, 48.179387, 15.347256, 0.000000
im0421.jpg, 53.636132, 163.694919, 0.000000, 36.178428, 128.779511, 0.000000, 18.097234, 109.451339, 0.000000, 41.166343, 113.192275, 0.000000, 33.684470, 147.172449, 0.000000, 23.085150, 170.241558, 0.000000, 28.384810, 15.304434, 0.000000, 16.226766, 31.515159, 0.000000, 15.291532, 52.713800, 0.000000, 37.737151, 61.754397, 0.000000, 48.024727, 71.106738, 0.000000, 49.271706, 48.972863, 0.000000, 27.761320, 53.960779, 0.000000, 22.149915, 41.490990, 0.000000
im0422.jpg, 54.579169, 172.825858, 0.000000, 45.380432, 137.564035, 0.000000, 57.645414, 101.535651, 0.000000, 50.746362, 101.535651, 0.000000, 55.345730, 132.198106, 0.000000, 72.976641, 104.601897, 0.000000, 61.478221, 21.046709, 0.000000, 56.112291, 34.078252, 0.000000, 54.579169, 54.775408, 0.000000, 35.415135, 63.207583, 0.000000, 40.014503, 78.538811, 0.000000, 20.850469, 90.803792, 0.000000, 42.314187, 55.541970, 0.000000, 40.781064, 34.078252, 0.000000
im0423.jpg, 84.749963, 114.780345, 0.000000, 72.102583, 96.181257, 0.000000, 60.199167, 76.342231, 0.000000, 71.606608, 70.638511, 0.000000, 84.501975, 90.229549, 0.000000, 104.093014, 110.316564, 0.000000, 44.575934, 63.942839, 0.000000, 33.416481, 63.198876, 0.000000, 29.696664, 42.615886, 0.000000, 54.743435, 30.216494, 0.000000, 69.622705, 49.311557, 0.000000, 68.134778, 62.950888, 0.000000, 40.360141, 28.480579, 0.000000, 32.424530, 12.113382, 0.000000
im0424.jpg, 24.406306, 171.433489, 0.000000, 38.258573, 145.080395, 0.000000, 32.177090, 109.267217, 0.000000, 45.691497, 108.929357, 0.000000, 53.462281, 140.350353, 0.000000, 47.380798, 171.771349, 0.000000, 31.501370, 24.464313, 0.000000, 41.975035, 44.735924, 0.000000, 42.988616, 60.953212, 0.000000, 57.178743, 71.426878, 0.000000, 72.382451, 87.306306, 0.000000, 85.221137, 72.778318, 0.000000, 50.083679, 58.926051, 0.000000, 44.340056, 43.384483, 0.000000
im0425.jpg, 38.743720, 154.101066, 0.000000, 37.382487, 115.986562, 0.000000, 35.113767, 86.493196, 0.000000, 37.382487, 89.669405, 1.000000, 35.567511, 120.070259, 1.000000, 16.510259, 145.933673, 0.000000, 40.558696, 91.938125, 0.000000, 31.483814, 67.889688, 0.000000, 32.391302, 41.118786, 0.000000, 44.188649, 44.294995, 1.000000, 51.448554, 66.074712, 0.000000, 57.800972, 86.039452, 0.000000, 36.474999, 32.043904, 0.000000, 38.289975, 16.616605, 0.000000
im0426.jpg, 21.683351, 134.734228, 0.000000, 32.528394, 111.959637, 0.000000, 40.391051, 87.829415, 0.000000, 56.929742, 88.100541, 0.000000, 75.637442, 111.146259, 0.000000, 71.570551, 141.241254, 0.000000, 54.760733, 78.340002, 0.000000, 38.222042, 66.681581, 0.000000, 46.355825, 48.245007, 0.000000, 68.859290, 46.347124, 0.000000, 65.334651, 65.597076, 0.000000, 69.672668, 87.287163, 0.000000, 59.912129, 38.755594, 0.000000, 61.810012, 21.674650, 0.000000
im0427.jpg, 65.247616, 139.661942, 0.000000, 66.532819, 109.245470, 0.000000, 68.674824, 83.755610, 0.000000, 82.169455, 81.613605, 0.000000, 90.309075, 97.892843, 0.000000, 99.733897, 123.168503, 0.000000, 28.405129, 80.756803, 0.000000, 40.400357, 66.191169, 0.000000, 50.681981, 46.913123, 0.000000, 79.170648, 34.917895, 0.000000, 92.236879, 51.625535, 0.000000, 99.948097, 50.768732, 0.000000, 62.034608, 34.703695, 0.000000, 58.178999, 14.568847, 0.000000
im0428.jpg, 53.116644, 182.918541, 0.000000, 46.285765, 148.384652, 0.000000, 42.111339, 113.471270, 0.000000, 51.978164, 113.471270, 0.000000, 55.773097, 147.625665, 0.000000, 59.568030, 181.021074, 0.000000, 17.064783, 24.669843, 0.000000, 26.931608, 44.024000, 0.000000, 36.039447, 65.655117, 0.000000, 56.152590, 62.239677, 0.000000, 49.321711, 35.295655, 0.000000, 42.490832, 17.079977, 0.000000, 44.388299, 64.516637, 0.000000, 49.321711, 51.234372, 0.000000
im0429.jpg, 54.743288, 123.617399, 0.000000, 39.625248, 120.361206, 1.000000, 32.415106, 88.031860, 0.000000, 49.858998, 88.497031, 0.000000, 38.229737, 121.058962, 0.000000, 35.438714, 155.248990, 0.000000, 32.647691, 65.005923, 0.000000, 18.925163, 65.703679, 0.000000, 28.926328, 44.305839, 0.000000, 56.836555, 46.399106, 0.000000, 66.139963, 61.517145, 0.000000, 58.697236, 67.099190, 0.000000, 41.951100, 39.188964, 0.000000, 41.951100, 18.954049, 0.000000
im0430.jpg, 55.424330, 159.058144, 0.000000, 58.116289, 134.494021, 0.000000, 68.547629, 106.901443, 0.000000, 87.391340, 109.593402, 0.000000, 75.950515, 133.821031, 0.000000, 68.547629, 150.309278, 0.000000, 40.955052, 106.564948, 0.000000, 51.049897, 86.038763, 0.000000, 64.173196, 66.185567, 0.000000, 95.467216, 61.474639, 0.000000, 118.012371, 62.820619, 0.000000, 143.585979, 56.090722, 0.000000, 81.670928, 63.157113, 0.000000, 81.670928, 40.948454, 0.000000
im0431.jpg, 42.412386, 121.557222, 0.000000, 25.649354, 93.514393, 0.000000, 50.088914, 77.064689, 0.000000, 70.141887, 72.991429, 0.000000, 62.308695, 100.407602, 0.000000, 89.568205, 129.077087, 0.000000, 47.425629, 70.954798, 1.000000, 61.055384, 52.311800, 1.000000, 45.858990, 35.235441, 1.000000, 55.572149, 34.608785, 0.000000, 77.035097, 53.251783, 0.000000, 52.595536, 70.014815, 0.000000, 47.112301, 27.715576, 0.000000, 42.569050, 7.662603, 0.000000
im0432.jpg, 29.097553, 171.446744, 0.000000, 46.223121, 130.968128, 0.000000, 47.001556, 95.938556, 0.000000, 70.354603, 100.609166, 0.000000, 89.815476, 134.860302, 0.000000, 100.713565, 166.776134, 0.000000, 68.797734, 95.938556, 0.000000, 44.666251, 89.711077, 0.000000, 40.774076, 61.687420, 0.000000, 73.468343, 46.897156, 0.000000, 85.923302, 64.801160, 0.000000, 96.821391, 73.363944, 0.000000, 58.678080, 48.454026, 0.000000, 54.007470, 28.214718, 0.000000
im0433.jpg, 92.659753, 32.676655, 1.000000, 95.342988, 70.625260, 0.000000, 61.610894, 58.742364, 0.000000, 54.711148, 39.576402, 0.000000, 92.276434, 56.059129, 0.000000, 97.642903, 28.076824, 0.000000, 88.443241, 126.206550, 0.000000, 71.960514, 112.790377, 0.000000, 50.494636, 99.757523, 0.000000, 41.294975, 82.508157, 0.000000, 66.977364, 68.708664, 0.000000, 88.443241, 90.174542, 0.000000, 43.211571, 102.824077, 0.000000, 27.878801, 118.923485, 0.000000
im0434.jpg, 21.468884, 144.296139, 0.000000, 29.016309, 108.068502, 0.000000, 21.468884, 76.973114, 0.000000, 27.506824, 76.973114, 0.000000, 51.054787, 102.030563, 0.000000, 55.583242, 134.635436, 0.000000, 67.357224, 81.501569, 0.000000, 51.054787, 71.840866, 0.000000, 50.149097, 48.896696, 0.000000, 55.885139, 44.972035, 0.000000, 60.413594, 64.293441, 0.000000, 75.206545, 69.727587, 0.000000, 57.998418, 38.028405, 0.000000, 57.998418, 21.424071, 0.000000
im0435.jpg, 70.586113, 159.997552, 0.000000, 55.544003, 111.612098, 0.000000, 40.000490, 86.291212, 0.000000, 31.225925, 88.547529, 0.000000, 54.039792, 128.910524, 0.000000, 45.515930, 169.022818, 0.000000, 108.943494, 80.023667, 0.000000, 84.876118, 72.502611, 0.000000, 75.349448, 54.201378, 0.000000, 66.324182, 54.201378, 1.000000, 59.304531, 68.992786, 1.000000, 62.312953, 86.291212, 1.000000, 74.346641, 47.683130, 0.000000, 71.087517, 31.136809, 0.000000
im0436.jpg, 41.368618, 148.773821, 0.000000, 38.742253, 110.691520, 0.000000, 40.930891, 78.518542, 0.000000, 44.213847, 83.333546, 0.000000, 21.014285, 114.412205, 0.000000, 27.361335, 148.554957, 0.000000, 16.418145, 34.526919, 0.000000, 23.421787, 50.285112, 0.000000, 35.240432, 33.213736, 0.000000, 50.342034, 36.715557, 0.000000, 57.564539, 60.352847, 0.000000, 53.843855, 86.397639, 0.000000, 38.961116, 28.836460, 0.000000, 32.614066, 9.576446, 0.000000
im0437.jpg, 18.351373, 156.690194, 0.000000, 29.366518, 125.923755, 0.000000, 33.924509, 86.801001, 0.000000, 49.877477, 87.940498, 0.000000, 63.931282, 122.125430, 0.000000, 52.916137, 157.449859, 0.000000, 44.559821, 77.685019, 0.000000, 23.669029, 68.948870, 0.000000, 31.265681, 44.639585, 0.000000, 55.574965, 41.980757, 0.000000, 49.497644, 62.871549, 1.000000, 55.954798, 75.785856, 0.000000, 46.458983, 39.321929, 0.000000, 46.838816, 18.431138, 0.000000
im0438.jpg, 61.024839, 159.129445, 0.000000, 59.910562, 125.701114, 0.000000, 55.899162, 93.164206, 0.000000, 40.299274, 93.164206, 0.000000, 39.630708, 125.255403, 0.000000, 38.293575, 157.792312, 0.000000, 82.864682, 74.221485, 0.000000, 69.270494, 72.884352, 0.000000, 63.476250, 50.375943, 0.000000, 31.830764, 49.484521, 0.000000, 23.585109, 70.655797, 0.000000, 32.053620, 53.718776, 1.000000, 48.990640, 39.678877, 0.000000, 48.099218, 23.633278, 0.000000
im0439.jpg, 29.062456, 128.937389, 0.000000, 38.399800, 106.584353, 0.000000, 24.818209, 85.363116, 0.000000, 41.795198, 83.382467, 0.000000, 51.698442, 107.999102, 0.000000, 57.357439, 135.162285, 0.000000, 27.081807, 83.099517, 0.000000, 16.329714, 68.952026, 0.000000, 18.876263, 45.467191, 0.000000, 48.303044, 44.052442, 0.000000, 46.605345, 61.878281, 0.000000, 49.151894, 83.382467, 0.000000, 34.438503, 37.261646, 0.000000, 33.872603, 16.323359, 0.000000
im0440.jpg, 26.843355, 156.630002, 0.000000, 24.602518, 108.576506, 0.000000, 23.357609, 68.490430, 0.000000, 39.790410, 67.743485, 0.000000, 45.019029, 111.813270, 0.000000, 52.239502, 153.642219, 0.000000, 29.333173, 92.890651, 0.000000, 18.875936, 62.016902, 0.000000, 19.871863, 24.918608, 0.000000, 60.953867, 22.926754, 0.000000, 66.182485, 58.282175, 0.000000, 64.190631, 90.400832, 0.000000, 40.039392, 18.943044, 0.000000, 46.014956, 35.624827, 0.000000
im0441.jpg, 110.860746, 139.711266, 0.000000, 86.576145, 127.211839, 0.000000, 103.003964, 96.141834, 0.000000, 100.146952, 96.141834, 0.000000, 79.790742, 116.498044, 0.000000, 83.719133, 148.996554, 0.000000, 31.578666, 57.572173, 0.000000, 51.934876, 65.786082, 0.000000, 73.719591, 55.429414, 0.000000, 90.861663, 55.429414, 0.000000, 81.933501, 64.000450, 0.000000, 65.505682, 53.643782, 0.000000, 79.790742, 51.143896, 0.000000, 78.005109, 31.859066, 0.000000
im0442.jpg, 32.636912, 150.780902, 0.000000, 32.822901, 116.930821, 0.000000, 33.008891, 85.870582, 0.000000, 21.477544, 85.312613, 0.000000, 20.919576, 112.095095, 0.000000, 16.269839, 146.503145, 0.000000, 56.815541, 61.133984, 0.000000, 43.982269, 62.621900, 0.000000, 37.658627, 43.836964, 0.000000, 19.059681, 41.047123, 1.000000, 25.011344, 61.319973, 1.000000, 44.354248, 61.133984, 1.000000, 27.429207, 33.793534, 0.000000, 29.661080, 16.310525, 0.000000
im0443.jpg, 34.831516, 115.519793, 0.000000, 28.174948, 115.519793, 0.000000, 28.729662, 85.842596, 0.000000, 40.378655, 85.565239, 0.000000, 37.050372, 110.527367, 0.000000, 37.327729, 136.321566, 0.000000, 22.073095, 70.587962, 0.000000, 16.803312, 57.552184, 0.000000, 25.401378, 41.742836, 0.000000, 50.086150, 43.129621, 0.000000, 58.961573, 62.544610, 0.000000, 57.297431, 62.821967, 0.000000, 38.437156, 35.640983, 0.000000, 37.882443, 16.780708, 0.000000
im0444.jpg, 33.883860, 143.743308, 0.000000, 13.654391, 118.395540, 0.000000, 25.353361, 82.567445, 0.000000, 42.414359, 83.054902, 0.000000, 40.951988, 117.420626, 0.000000, 40.464531, 149.592793, 0.000000, 38.758431, 58.925777, 1.000000, 14.141849, 61.606791, 0.000000, 16.579134, 39.671223, 0.000000, 47.532658, 39.671223, 0.000000, 42.170630, 58.682049, 0.000000, 19.747605, 55.513578, 0.000000, 32.665217, 33.090552, 0.000000, 37.052331, 13.592269, 0.000000
im0445.jpg, 24.370816, 161.026723, 0.000000, 28.943289, 121.652643, 0.000000, 31.483553, 83.802721, 0.000000, 21.576526, 83.040642, 0.000000, 23.862763, 117.334196, 0.000000, 17.258079, 148.833460, 0.000000, 49.519422, 81.770511, 0.000000, 38.596290, 64.750747, 0.000000, 32.753684, 39.348115, 0.000000, 14.717815, 39.856168, 1.000000, 14.209763, 66.020879, 0.000000, 26.149000, 79.484274, 1.000000, 25.386921, 30.457194, 0.000000, 26.657053, 14.199509, 0.000000
im0446.jpg, 53.438549, 146.146725, 0.000000, 46.166317, 113.876195, 0.000000, 35.257969, 93.423042, 0.000000, 52.984034, 93.877557, 0.000000, 54.802092, 118.194083, 0.000000, 41.393914, 117.739568, 1.000000, 13.895787, 77.742292, 0.000000, 13.214015, 60.470740, 0.000000, 27.985736, 45.244504, 0.000000, 57.301922, 45.699019, 0.000000, 70.255586, 62.743313, 0.000000, 73.664444, 75.469719, 0.000000, 42.984715, 37.517758, 0.000000, 45.030030, 24.109580, 0.000000
im0447.jpg, 75.587920, 100.271437, 0.000000, 31.441051, 111.921305, 0.000000, 44.317221, 88.008418, 0.000000, 66.390655, 86.782116, 0.000000, 41.251466, 118.665965, 0.000000, 49.222429, 153.615569, 0.000000, 22.856938, 87.395267, 0.000000, 24.083240, 64.095531, 0.000000, 22.243787, 47.540455, 0.000000, 46.156674, 50.606210, 0.000000, 75.587920, 62.869229, 0.000000, 69.456410, 83.103210, 0.000000, 29.601598, 45.701002, 0.000000, 21.630636, 21.788115, 0.000000
im0448.jpg, 37.946297, 141.376603, 0.000000, 32.603880, 103.267362, 0.000000, 40.439425, 90.445561, 0.000000, 54.685871, 92.582528, 0.000000, 71.781605, 119.650774, 0.000000, 70.000799, 157.760015, 0.000000, 29.042269, 89.733239, 0.000000, 20.494402, 74.062149, 0.000000, 29.042269, 51.980159, 0.000000, 61.809093, 53.404803, 0.000000, 66.083027, 73.349827, 0.000000, 67.151510, 91.157883, 0.000000, 44.713359, 43.076131, 0.000000, 44.713359, 20.637979, 0.000000
im0449.jpg, 59.988021, 169.658881, 0.000000, 57.105173, 132.822485, 0.000000, 58.066122, 97.587671, 0.000000, 71.199098, 99.509570, 0.000000, 71.519415, 128.017738, 0.000000, 89.457138, 158.447804, 1.000000, 33.401752, 85.415645, 0.000000, 52.620742, 77.407732, 0.000000, 61.589603, 57.868427, 0.000000, 92.660303, 62.032541, 0.000000, 116.684039, 60.751275, 0.000000, 108.355811, 47.297983, 0.000000, 79.847643, 50.180831, 0.000000, 85.293023, 33.204057, 0.000000
im0450.jpg, 16.851639, 151.755347, 0.000000, 43.773333, 127.016493, 0.000000, 57.597987, 94.273892, 0.000000, 47.411400, 97.184345, 0.000000, 61.236053, 121.923199, 0.000000, 61.963667, 159.759093, 0.000000, 78.698774, 62.986518, 0.000000, 70.695027, 65.896971, 0.000000, 67.784574, 47.706637, 0.000000, 45.228560, 49.889477, 0.000000, 30.676293, 62.258904, 0.000000, 40.862880, 73.173105, 0.000000, 60.508440, 38.975277, 0.000000, 61.963667, 24.423010, 0.000000
im0451.jpg, 113.789020, 163.534488, 0.000000, 98.215996, 122.655302, 0.000000, 87.833981, 97.349139, 0.000000, 71.612081, 99.295767, 0.000000, 45.008167, 123.953054, 0.000000, 32.679523, 162.236736, 0.000000, 97.567120, 101.242394, 1.000000, 98.215996, 78.531735, 0.000000, 86.536229, 57.118828, 0.000000, 46.305919, 61.012084, 0.000000, 39.817159, 83.722743, 0.000000, 34.626151, 101.242394, 0.000000, 65.123322, 49.332317, 0.000000, 65.772198, 32.461541, 0.000000
im0452.jpg, 23.458719, 113.118524, 0.000000, 42.634265, 85.444725, 0.000000, 22.805008, 67.794507, 0.000000, 40.455225, 71.063066, 0.000000, 61.809810, 94.814594, 0.000000, 57.669635, 117.258698, 0.000000, 31.521165, 87.841668, 0.000000, 35.007627, 64.743852, 0.000000, 47.428151, 44.914595, 0.000000, 66.821600, 43.825076, 0.000000, 68.129024, 64.308044, 0.000000, 81.203259, 86.534245, 0.000000, 62.027714, 37.941670, 0.000000, 65.078369, 17.458701, 0.000000
im0453.jpg, 35.819944, 150.271897, 0.000000, 39.191439, 120.771312, 0.000000, 40.877187, 90.146895, 0.000000, 58.577538, 89.023064, 0.000000, 67.849150, 117.399817, 0.000000, 74.030225, 142.124117, 0.000000, 21.210130, 88.742106, 0.000000, 29.357911, 69.636965, 0.000000, 35.819944, 48.003203, 0.000000, 63.634781, 45.193623, 0.000000, 65.320529, 66.546427, 0.000000, 72.906394, 87.337316, 0.000000, 50.148799, 40.979254, 0.000000, 50.991673, 21.031239, 0.000000
im0454.jpg, 82.477410, 162.703932, 0.000000, 66.750200, 122.075305, 0.000000, 40.975049, 91.931484, 0.000000, 26.558439, 92.368351, 0.000000, 32.674577, 122.075305, 0.000000, 34.422045, 167.946335, 0.000000, 69.371402, 65.719467, 0.000000, 64.565865, 79.699210, 0.000000, 60.634062, 55.234660, 0.000000, 31.800843, 40.381183, 0.000000, 20.442302, 48.681655, 0.000000, 40.538182, 51.739724, 1.000000, 57.575994, 40.818050, 0.000000, 59.323461, 24.653973, 0.000000
im0455.jpg, 31.200678, 131.424517, 0.000000, 40.307624, 91.657519, 0.000000, 22.245514, 61.756379, 0.000000, 23.763339, 58.265383, 1.000000, 45.012879, 88.166523, 0.000000, 39.245147, 118.674792, 0.000000, 58.521516, 79.059577, 0.000000, 46.530704, 64.792028, 0.000000, 62.012512, 44.604964, 0.000000, 64.592813, 39.292579, 1.000000, 55.789432, 63.881333, 0.000000, 66.414203, 75.872146, 0.000000, 68.083809, 37.622972, 0.000000, 77.646103, 22.141164, 0.000000
im0456.jpg, 48.242984, 141.126005, 0.000000, 25.351040, 120.777610, 0.000000, 28.212533, 84.532032, 0.000000, 42.202055, 80.716708, 0.000000, 33.617575, 116.962286, 0.000000, 41.566167, 154.797583, 0.000000, 14.540955, 76.901384, 0.000000, 23.443378, 60.686256, 0.000000, 21.853660, 40.019918, 0.000000, 40.930280, 39.384030, 0.000000, 51.104477, 63.547749, 0.000000, 38.386731, 85.803807, 0.000000, 30.438139, 34.932819, 0.000000, 30.756082, 14.584424, 0.000000
im0457.jpg, 48.973068, 161.591028, 0.000000, 41.862243, 120.703789, 0.000000, 58.306024, 85.149668, 1.000000, 60.750370, 80.260976, 0.000000, 52.750693, 118.926083, 0.000000, 82.527269, 103.148942, 0.000000, 46.084295, 75.816711, 1.000000, 49.861921, 53.595385, 1.000000, 40.084537, 48.484481, 1.000000, 38.306831, 36.707178, 0.000000, 45.862082, 29.374140, 0.000000, 55.417252, 23.596596, 0.000000, 34.973632, 37.373818, 0.000000, 23.640756, 24.929875, 0.000000
im0458.jpg, 19.488308, 157.069661, 0.000000, 29.912941, 118.073815, 0.000000, 38.020988, 88.730406, 0.000000, 53.850985, 90.274796, 0.000000, 60.028545, 118.459912, 0.000000, 66.978299, 147.031126, 0.000000, 21.032698, 83.711139, 0.000000, 29.140746, 64.020167, 0.000000, 27.596356, 44.329195, 0.000000, 55.395375, 46.645780, 0.000000, 67.750494, 65.950654, 0.000000, 64.275617, 94.907966, 0.000000, 41.495865, 38.537732, 0.000000, 37.634890, 19.232858, 0.000000
im0459.jpg, 42.994103, 153.087444, 0.000000, 31.691785, 116.758563, 0.000000, 51.067188, 82.044299, 0.000000, 66.002394, 80.026028, 0.000000, 59.947581, 119.987797, 0.000000, 65.195086, 162.371492, 0.000000, 18.774849, 71.952944, 0.000000, 31.691785, 61.457934, 0.000000, 25.233317, 47.733690, 0.000000, 43.801412, 45.311764, 0.000000, 55.507384, 68.723710, 0.000000, 41.783140, 88.906421, 0.000000, 26.847934, 43.293493, 0.000000, 24.829663, 19.074239, 0.000000
im0460.jpg, 30.209550, 162.131788, 0.000000, 33.023148, 132.120070, 0.000000, 39.119279, 95.074355, 0.000000, 56.938736, 94.605422, 0.000000, 56.000870, 126.961806, 0.000000, 56.000870, 152.284193, 0.000000, 35.367814, 100.232619, 0.000000, 32.085282, 81.006362, 0.000000, 25.520219, 58.497573, 0.000000, 59.752335, 46.774245, 0.000000, 75.227127, 56.621840, 0.000000, 89.764054, 76.317031, 0.000000, 38.650346, 47.712111, 0.000000, 33.492081, 25.672256, 0.000000
im0461.jpg, 76.291928, 143.333977, 0.000000, 74.955119, 108.911164, 0.000000, 54.568793, 91.198454, 0.000000, 42.203316, 92.201060, 0.000000, 40.532306, 113.924195, 0.000000, 21.816990, 142.331371, 0.000000, 67.936876, 87.522231, 0.000000, 61.921238, 69.141117, 0.000000, 64.594855, 47.417983, 0.000000, 41.200710, 49.423195, 0.000000, 36.521881, 66.801703, 0.000000, 42.203316, 77.496169, 1.000000, 54.902995, 39.062931, 0.000000, 60.250228, 22.018625, 0.000000
im0462.jpg, 37.632793, 83.048054, 0.000000, 73.983269, 85.605374, 0.000000, 112.891064, 83.961383, 0.000000, 119.467030, 96.017320, 0.000000, 80.011237, 98.026642, 0.000000, 26.855516, 100.583962, 0.000000, 97.547145, 66.973472, 0.000000, 116.361713, 70.078789, 0.000000, 118.005704, 47.976238, 0.000000, 134.080286, 44.870921, 0.000000, 140.473586, 77.933415, 0.000000, 113.073730, 90.354683, 0.000000, 121.659018, 39.025619, 0.000000, 108.141756, 18.932391, 0.000000
im0463.jpg, 40.080659, 133.704038, 0.000000, 37.170405, 100.236108, 0.000000, 60.937485, 103.631406, 0.000000, 75.973801, 105.086533, 0.000000, 93.920372, 137.584378, 0.000000, 130.298557, 129.823698, 0.000000, 52.691763, 101.691236, 1.000000, 73.548589, 88.110047, 1.000000, 65.302867, 64.828009, 1.000000, 70.638334, 63.857924, 0.000000, 75.003716, 87.625004, 0.000000, 58.512273, 103.146363, 0.000000, 66.272952, 54.642117, 0.000000, 55.116976, 37.180589, 0.000000
im0464.jpg, 44.112409, 162.986655, 0.000000, 43.096466, 124.380825, 0.000000, 41.572551, 90.854710, 0.000000, 62.399380, 92.378625, 0.000000, 52.747923, 129.968511, 0.000000, 46.144294, 156.890998, 0.000000, 22.269637, 92.378625, 0.000000, 23.285579, 72.059767, 0.000000, 34.460951, 46.153224, 0.000000, 70.526923, 49.709024, 0.000000, 77.638524, 71.551796, 0.000000, 73.574752, 91.870653, 0.000000, 52.747923, 44.629309, 0.000000, 54.779809, 22.278566, 0.000000
im0465.jpg, 27.588644, 166.550691, 0.000000, 53.158144, 128.196440, 0.000000, 55.362412, 95.132431, 0.000000, 74.759964, 99.100112, 0.000000, 81.372766, 141.422044, 0.000000, 66.383748, 148.034845, 0.000000, 54.039851, 81.465973, 0.000000, 58.889239, 78.379999, 0.000000, 47.427049, 59.423301, 0.000000, 72.996550, 45.315990, 0.000000, 83.577033, 59.423301, 0.000000, 96.361783, 59.864154, 0.000000, 56.244119, 46.638550, 0.000000, 46.104489, 27.681852, 0.000000
im0466.jpg, 60.892909, 142.614558, 0.000000, 63.024729, 105.426128, 0.000000, 32.705500, 78.423064, 0.000000, 25.362561, 78.659933, 0.000000, 43.601473, 103.531176, 0.000000, 25.125692, 135.034751, 0.000000, 88.132842, 87.424085, 0.000000, 69.183323, 80.081147, 0.000000, 69.893930, 53.078083, 0.000000, 59.471695, 48.814441, 1.000000, 58.524219, 75.817505, 0.000000, 73.920703, 89.792775, 0.000000, 69.657061, 45.498275, 0.000000, 72.025751, 25.127543, 0.000000
im0467.jpg, 27.850782, 96.627034, 0.000000, 35.338864, 118.210331, 0.000000, 39.156318, 82.384995, 0.000000, 57.362636, 75.043738, 0.000000, 80.707835, 73.722311, 0.000000, 97.886377, 111.015899, 1.000000, 44.588849, 104.849242, 0.000000, 35.338864, 81.357219, 0.000000, 31.374585, 50.377113, 0.000000, 63.676118, 31.877144, 0.000000, 77.037206, 51.258064, 0.000000, 59.124538, 33.932696, 0.000000, 44.882499, 36.722374, 0.000000, 38.275367, 13.670826, 0.000000
im0468.jpg, 85.803610, 146.689777, 0.000000, 65.672774, 119.103076, 0.000000, 63.436014, 93.380341, 0.000000, 58.962495, 90.397995, 0.000000, 53.370597, 123.949388, 0.000000, 71.264673, 155.636815, 0.000000, 90.277129, 38.952526, 0.000000, 76.483778, 52.745877, 0.000000, 70.519086, 48.645151, 0.000000, 61.199255, 43.798839, 0.000000, 44.796352, 44.171632, 0.000000, 25.783896, 29.259902, 0.000000, 68.282327, 39.325320, 0.000000, 76.483778, 25.904762, 0.000000
im0469.jpg, 17.167476, 135.649076, 0.000000, 32.080515, 118.164823, 0.000000, 36.194457, 85.767532, 0.000000, 46.993554, 87.824503, 0.000000, 58.821137, 117.650581, 0.000000, 58.821137, 155.190300, 0.000000, 48.536283, 59.541152, 0.000000, 26.938088, 66.226308, 0.000000, 36.708700, 43.599628, 0.000000, 53.678710, 44.113871, 1.000000, 42.879613, 64.683580, 1.000000, 59.849623, 59.026910, 0.000000, 49.050525, 34.857502, 0.000000, 48.536283, 17.373249, 0.000000
im0470.jpg, 30.718537, 153.769415, 0.000000, 30.718537, 111.591983, 0.000000, 31.699408, 84.127608, 0.000000, 44.941160, 84.127608, 0.000000, 47.393336, 113.553724, 0.000000, 49.355077, 157.692897, 0.000000, 18.948091, 50.287575, 0.000000, 14.534174, 62.548456, 0.000000, 22.871573, 39.007564, 0.000000, 46.902901, 36.555387, 0.000000, 50.335948, 58.624974, 0.000000, 30.228102, 50.778010, 0.000000, 34.151584, 34.103211, 0.000000, 30.718537, 14.485801, 0.000000
